date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,traffic_volume
2017-03-10 08:00:00,0,259,93,2,140,9,9,258.22,0.0,0.0,1,1,5831
2017-03-10 09:00:00,0,176,93,3,100,5,5,259.35,0.0,0.0,1,1,5267
2017-03-10 10:00:00,0,258,87,3,130,9,9,260.08,0.0,0.0,1,1,4785
2017-03-10 11:00:00,0,237,87,4,110,7,7,260.68,0.0,0.0,1,1,5292
2017-03-10 12:00:00,0,228,87,3,160,6,6,262.65,0.0,0.0,1,1,5614
2017-03-10 13:00:00,0,244,81,3,140,8,8,263.59,0.0,0.0,1,1,5763
2017-03-10 14:00:00,0,112,81,2,200,9,9,264.55,0.0,0.0,1,1,5881
2017-03-10 15:00:00,0,55,87,3,138,3,3,264.65,0.0,0.0,1,1,6103
2017-03-10 16:00:00,0,98,82,3,90,7,7,265.02,0.0,0.0,1,1,6986
2017-03-10 17:00:00,0,51,87,3,140,2,2,264.72,0.0,0.0,1,1,6514
2017-03-10 18:00:00,0,185,87,2,120,3,3,264.22,0.0,0.0,75,0,5445
2017-03-10 19:00:00,0,40,93,2,130,2,2,263.9,0.0,0.0,40,0,3799
2017-03-10 20:00:00,0,80,93,2,260,5,5,263.28,0.0,0.0,5,1,3195
2017-03-10 21:00:00,0,84,93,2,250,9,9,263.22,0.0,0.0,1,1,2929
2017-03-10 22:00:00,0,290,93,1,0,3,3,262.75,0.0,0.0,1,1,2680
2017-03-10 23:00:00,0,226,93,1,270,1,1,262.35,0.0,0.0,1,1,3025
2017-03-11 00:00:00,0,37,93,1,300,3,3,261.35,0.0,0.0,1,1,1459
2017-03-11 01:00:00,0,11,93,2,200,4,4,261.22,0.0,0.0,1,1,1107
2017-03-11 02:00:00,0,35,93,2,200,6,6,261.28,0.0,0.0,1,1,571
2017-03-11 03:00:00,0,180,93,3,250,9,9,260.55,0.0,0.0,1,1,436
2017-03-11 04:00:00,0,30,100,1,210,9,9,260.49,0.0,0.0,1,1,430
2017-03-11 05:00:00,0,282,93,1,260,9,9,260.01,0.0,0.0,1,1,612
2017-03-11 06:00:00,0,295,87,3,250,7,7,260.01,0.0,0.0,75,0,1143
2017-03-11 07:00:00,0,252,93,2,240,6,6,259.82,0.0,0.0,90,0,1547
2017-03-11 08:00:00,0,47,87,3,230,4,4,260.08,0.0,0.0,90,0,3346
2017-03-11 09:00:00,0,134,87,2,230,7,7,260.88,0.0,0.0,40,0,4256
2017-03-11 10:00:00,0,68,81,3,260,9,9,262.01,0.0,0.0,75,0,4763
2017-03-11 11:00:00,0,53,71,4,290,5,5,263.35,0.0,0.0,90,0,5192
2017-03-11 12:00:00,0,40,67,4,280,7,7,264.53,0.0,0.0,75,0,5096
2017-03-11 13:00:00,0,245,58,8,280,3,3,265.55,0.0,0.0,40,0,4960
2017-03-11 14:00:00,0,174,58,6,280,2,2,266.35,0.0,0.0,75,0,5225
2017-03-11 15:00:00,0,260,54,8,290,5,5,267.03,0.0,0.0,90,0,5611
2017-03-11 16:00:00,0,208,54,6,260,9,9,266.88,0.0,0.0,40,0,5436
2017-03-11 17:00:00,0,228,58,7,290,9,9,267.09,0.0,0.0,40,0,5031
2017-03-11 18:00:00,0,163,58,7,280,1,1,266.21,0.0,0.0,90,0,4843
2017-03-11 19:00:00,0,193,58,7,290,9,9,265.68,0.0,0.0,90,0,4043
2017-03-11 20:00:00,0,159,62,7,310,8,8,265.48,0.0,0.0,90,0,3443
2017-03-11 21:00:00,0,74,62,7,280,8,8,263.9,0.0,0.0,1,1,4083
2017-03-11 22:00:00,0,171,62,6,290,8,8,263.78,0.0,0.0,1,1,3774
2017-03-11 23:00:00,0,59,66,4,280,4,4,263.03,0.0,0.0,1,1,2645
2017-03-12 00:00:00,0,169,62,4,290,1,1,262.34,0.0,0.0,1,1,1825
2017-03-12 01:00:00,0,60,66,5,280,9,9,262.09,0.0,0.0,1,1,1107
2017-03-12 03:00:00,0,285,71,3,270,3,3,261.27,0.0,0.0,1,1,436
2017-03-12 04:00:00,0,54,66,5,280,5,5,261.28,0.0,0.0,1,1,430
2017-03-12 05:00:00,0,124,70,4,300,2,2,261.4,0.0,0.0,1,1,487
2017-03-12 06:00:00,0,145,75,3,290,2,2,261.77,0.0,0.0,40,0,777
2017-03-12 07:00:00,0,30,70,3,270,5,5,261.71,0.0,0.0,1,1,998
2017-03-12 08:00:00,0,27,75,2,270,8,8,262.15,0.0,0.0,40,0,1758
2017-03-12 09:00:00,0,280,75,2,300,8,8,263.65,0.0,0.0,1,1,2613
2017-03-12 10:00:00,0,228,75,6,320,6,6,265.0,0.0,0.0,40,0,3406
2017-03-12 11:00:00,0,130,86,4,310,8,8,266.08,0.0,0.0,90,0,3935
2017-03-12 12:00:00,0,71,86,4,290,5,5,267.08,0.0,0.0,90,0,4465
2017-03-12 13:00:00,0,106,86,4,270,2,2,267.15,0.0,0.0,90,8,4610
2017-03-12 14:00:00,0,260,81,2,250,3,3,267.22,0.0,0.0,90,8,5027
2017-03-12 15:00:00,0,138,75,4,270,2,2,266.65,0.0,0.0,90,8,4431
2017-03-12 16:00:00,0,19,65,6,280,4,4,266.4,0.0,0.0,90,8,3302
2017-03-12 17:00:00,0,256,52,10,310,1,1,266.28,0.0,0.0,90,8,2706
2017-03-12 18:00:00,0,188,48,8,310,3,3,266.09,0.0,0.0,90,8,2823
2017-03-12 19:00:00,0,55,48,9,320,2,2,265.75,0.0,0.0,90,8,2335
2017-03-12 20:00:00,0,16,48,9,330,9,9,265.75,0.0,0.0,90,8,1817
2017-03-12 21:00:00,0,137,55,8,320,1,1,265.68,0.0,0.0,90,8,1738
2017-03-12 22:00:00,0,243,55,6,320,5,5,265.62,0.0,0.0,90,8,1935
2017-03-12 23:00:00,0,83,55,6,330,1,1,265.28,0.0,0.0,90,8,2334
2017-03-13 00:00:00,0,158,59,7,320,4,4,265.4,0.0,0.0,90,8,658
2017-03-13 01:00:00,0,223,55,8,320,5,5,265.34,0.0,0.0,90,8,385
2017-03-13 02:00:00,0,246,55,7,320,2,2,265.42,0.0,0.0,90,8,282
2017-03-13 03:00:00,0,240,52,6,320,9,9,265.22,0.0,0.0,90,8,349
2017-03-13 04:00:00,0,220,48,6,340,7,7,264.65,0.0,0.0,90,8,800
2017-03-13 05:00:00,0,116,34,7,320,5,5,264.72,0.0,0.0,90,8,2552
2017-03-13 06:00:00,0,168,27,8,330,1,1,263.9,0.0,0.0,1,8,4930
2017-03-13 07:00:00,0,202,27,9,300,6,6,263.28,0.0,0.0,1,8,5439
2017-03-13 08:00:00,0,174,26,6,330,6,6,262.68,0.0,0.0,1,1,4699
2017-03-13 10:00:00,0,103,31,4,330,7,7,265.35,0.0,0.0,1,8,3911
2017-03-13 11:00:00,0,297,36,5,360,1,1,266.15,0.0,0.0,75,0,3967
2017-03-13 12:00:00,0,203,38,3,10,3,3,267.42,0.0,0.0,1,1,4115
2017-03-13 13:00:00,0,299,48,2,340,6,6,268.65,0.0,0.0,1,1,4470
2017-03-13 14:00:00,0,245,51,2,300,5,5,269.15,0.0,0.0,40,0,4775
2017-03-13 15:00:00,0,38,59,1,260,4,4,269.27,0.0,0.0,40,0,5357
2017-03-13 16:00:00,0,127,64,2,288,3,3,269.58,0.0,0.0,40,0,6366
2017-03-13 17:00:00,0,142,64,2,288,9,9,269.55,0.0,0.0,90,0,6097
2017-03-13 18:00:00,0,167,64,2,288,9,9,269.42,0.0,0.0,75,0,4568
2017-03-13 19:00:00,0,116,64,1,230,6,6,267.78,0.0,0.0,1,1,3124
2017-03-13 20:00:00,0,182,59,3,240,7,7,267.41,0.0,0.0,1,1,2522
2017-03-13 21:00:00,0,155,48,4,250,3,3,265.85,0.0,0.0,40,0,2254
2017-03-13 22:00:00,0,276,42,4,250,7,7,264.29,0.0,0.0,1,1,1601
2017-03-13 23:00:00,0,269,39,4,250,1,1,263.23,0.0,0.0,1,1,985
2017-03-14 00:00:00,0,55,32,5,250,7,7,261.91,0.0,0.0,1,1,587
2017-03-14 01:00:00,0,161,30,7,280,6,6,259.71,0.0,0.0,1,1,351
2017-03-14 02:00:00,0,145,30,6,250,9,9,259.6,0.0,0.0,1,1,244
2017-03-14 03:00:00,0,225,31,5,300,2,2,258.21,0.0,0.0,1,1,340
2017-03-14 04:00:00,0,143,29,7,290,4,4,257.84,0.0,0.0,1,1,801
2017-03-14 05:00:00,0,233,27,6,300,4,4,257.34,0.0,0.0,1,1,2647
2017-03-14 06:00:00,0,240,27,5,270,5,5,257.68,0.0,0.0,1,1,5639
2017-03-14 07:00:00,0,210,27,4,300,5,5,257.15,0.0,0.0,1,1,6494
2017-03-14 08:00:00,0,27,25,5,270,3,3,258.55,0.0,0.0,1,1,6007
2017-03-14 09:00:00,0,213,27,2,250,3,3,262.02,0.0,0.0,1,1,4947
2017-03-14 10:00:00,0,143,27,2,210,1,1,264.88,0.0,0.0,1,1,4286
2017-03-14 11:00:00,0,117,31,2,210,4,4,267.15,0.0,0.0,1,1,4442
2017-03-14 12:00:00,0,10,48,3,220,1,1,268.22,0.0,0.0,1,1,4724
2017-03-14 13:00:00,0,24,43,3,230,8,8,269.35,0.0,0.0,1,1,4968
2017-03-14 14:00:00,0,151,41,5,250,6,6,270.22,0.0,0.0,1,1,5093
2017-03-14 15:00:00,0,86,47,3,270,2,2,270.62,0.0,0.0,1,1,5754
2017-03-14 16:00:00,0,183,50,3,300,1,1,271.22,0.0,0.0,1,1,6256
2017-03-14 17:00:00,0,120,50,2,190,2,2,271.09,0.0,0.0,1,1,6182
2017-03-14 18:00:00,0,126,57,2,270,9,9,271.36,0.0,0.0,20,0,4511
2017-03-14 19:00:00,0,50,61,1,300,1,1,270.22,0.0,0.0,1,1,3355
2017-03-14 20:00:00,0,15,60,1,237,2,2,269.49,0.0,0.0,1,1,3006
2017-03-14 21:00:00,0,285,58,3,10,6,6,267.72,0.0,0.0,1,1,2406
2017-03-14 22:00:00,0,77,54,4,20,4,4,266.28,0.0,0.0,1,1,1744
2017-03-14 23:00:00,0,113,54,4,360,5,5,265.9,0.0,0.0,1,1,1059
2017-03-15 00:00:00,0,136,44,5,20,1,1,265.62,0.0,0.0,1,1,752
2017-03-15 01:00:00,0,83,39,3,50,6,6,264.75,0.0,0.0,1,1,468
2017-03-15 02:00:00,0,134,39,2,0,6,6,263.84,0.0,0.0,1,1,585
2017-03-15 03:00:00,0,267,36,2,10,2,2,263.35,0.0,0.0,1,1,571
2017-03-15 04:00:00,0,221,36,3,20,8,8,262.4,0.0,0.0,1,1,1004
2017-03-15 05:00:00,0,258,34,4,360,8,8,261.72,0.0,0.0,1,1,2855
2017-03-15 06:00:00,0,15,36,5,20,1,1,260.95,0.0,0.0,1,1,5682
2017-03-15 07:00:00,0,52,36,7,20,6,6,260.27,0.0,0.0,1,1,6628
2017-03-15 08:00:00,0,262,41,5,20,6,6,261.03,0.0,0.0,1,1,5656
2017-03-15 10:00:00,0,155,38,4,20,1,1,267.48,0.0,0.0,1,1,4518
2017-03-15 11:00:00,0,295,44,2,30,3,3,269.15,0.0,0.0,1,1,4865
2017-03-15 12:00:00,0,208,47,2,0,6,6,271.02,0.0,0.0,1,1,4841
2017-03-15 13:00:00,0,126,54,3,21,2,2,271.9,0.0,0.0,1,1,5004
2017-03-15 14:00:00,0,190,54,4,80,6,6,272.46,0.0,0.0,1,1,5255
2017-03-15 15:00:00,0,201,50,3,90,2,2,272.82,0.0,0.0,1,1,5797
2017-03-15 16:00:00,0,140,46,4,90,1,1,273.02,0.0,0.0,1,1,6552
2017-03-15 17:00:00,0,264,49,4,90,4,4,272.9,0.0,0.0,1,1,6233
2017-03-15 18:00:00,0,173,49,3,70,5,5,272.68,0.0,0.0,1,1,4690
2017-03-15 19:00:00,0,160,49,4,70,7,7,271.22,0.0,0.0,1,1,3561
2017-03-15 20:00:00,0,258,52,2,50,5,5,270.75,0.0,0.0,40,0,2964
2017-03-15 21:00:00,0,187,71,2,40,3,3,269.87,0.0,0.0,40,0,2631
2017-03-15 22:00:00,0,123,43,3,80,8,8,269.22,0.0,0.0,1,1,1743
2017-03-15 23:00:00,0,25,37,4,120,6,6,268.61,0.0,0.0,1,1,1191
2017-03-16 00:00:00,0,101,37,3,70,1,1,268.08,0.0,0.0,75,0,889
2017-03-16 01:00:00,0,167,41,3,70,6,6,268.28,0.0,0.0,90,0,503
2017-03-16 02:00:00,0,198,29,4,50,9,9,267.89,0.0,0.0,40,0,507
2017-03-16 03:00:00,0,251,26,5,50,9,9,268.08,0.0,0.0,75,0,586
2017-03-16 04:00:00,0,239,27,5,70,4,4,267.64,0.0,0.0,75,0,1057
2017-03-16 05:00:00,0,247,27,3,40,3,3,267.77,0.0,0.0,90,0,2771
2017-03-16 06:00:00,0,271,27,6,30,2,2,267.88,0.0,0.0,1,1,5593
2017-03-16 07:00:00,0,14,25,5,10,4,4,267.4,0.0,0.0,1,1,6756
2017-03-16 08:00:00,0,268,27,2,30,3,3,267.83,0.0,0.0,1,1,6166
2017-03-16 09:00:00,0,83,27,3,60,8,8,270.22,0.0,0.0,1,1,5155
2017-03-16 10:00:00,0,39,29,4,10,8,8,272.35,0.0,0.0,1,1,4617
2017-03-16 11:00:00,0,276,30,2,20,1,1,274.62,0.0,0.0,1,1,4867
2017-03-16 12:00:00,0,140,35,2,360,1,1,276.46,0.0,0.0,1,1,5052
2017-03-16 13:00:00,0,24,50,1,330,5,5,277.77,0.0,0.0,1,1,5142
2017-03-16 14:00:00,0,63,57,0,0,4,4,278.42,0.0,0.0,1,1,5424
2017-03-16 15:00:00,0,138,57,1,282,3,3,278.82,0.0,0.0,75,0,5970
2017-03-16 16:00:00,0,22,66,1,282,6,6,278.28,0.0,0.0,90,3,6571
2017-03-16 17:00:00,0,72,75,1,282,6,6,277.09,0.0,0.0,90,2,6298
2017-03-16 18:00:00,0,117,81,1,282,3,3,276.82,0.0,0.0,90,2,4549
2017-03-16 19:00:00,0,85,75,1,289,1,1,275.86,0.0,0.0,90,3,3595
2017-03-16 20:00:00,0,95,44,1,100,8,8,275.15,0.0,0.0,90,2,3145
2017-03-16 21:00:00,0,175,25,1,111,1,1,275.22,0.0,0.0,90,3,2504
2017-03-16 22:00:00,0,282,27,3,150,3,3,274.83,0.0,0.0,90,3,2857
2017-03-16 23:00:00,0,169,24,1,167,4,4,274.71,0.0,0.0,90,2,2198
2017-03-17 00:00:00,0,182,24,1,167,9,9,274.78,0.0,0.0,1,2,719
2017-03-17 01:00:00,0,204,24,2,130,5,5,275.02,0.0,0.0,40,0,480
2017-03-17 02:00:00,0,290,22,2,280,1,1,274.88,0.0,0.0,40,0,327
2017-03-17 03:00:00,0,92,24,2,150,9,9,274.15,0.0,0.0,75,0,351
2017-03-17 04:00:00,0,123,24,1,175,6,6,273.28,0.0,0.0,1,1,764
2017-03-17 05:00:00,0,111,31,3,140,7,7,272.53,0.0,0.0,1,1,2449
2017-03-17 06:00:00,0,114,54,1,153,7,7,271.9,0.0,0.0,1,5,4951
2017-03-17 07:00:00,0,52,33,1,153,5,5,272.08,0.0,0.0,90,4,6114
2017-03-17 08:00:00,0,248,43,3,150,5,5,272.68,0.0,0.0,90,4,5538
2017-03-17 09:00:00,0,284,54,1,120,3,3,274.79,0.0,0.0,75,0,4947
2017-03-17 10:00:00,0,291,81,3,205,9,9,275.88,0.0,0.0,90,5,4822
2017-03-17 11:00:00,0,106,37,2,160,6,6,277.08,0.0,0.0,75,0,5191
2017-03-17 12:00:00,0,24,43,1,130,9,9,278.51,0.0,0.0,90,0,5514
2017-03-17 13:00:00,0,238,74,2,110,7,7,279.22,0.0,0.0,90,0,5857
2017-03-17 14:00:00,0,29,50,2,120,5,5,278.88,0.0,0.0,90,0,5965
2017-03-17 15:00:00,0,142,61,3,120,7,7,278.28,0.0,0.0,90,5,6217
2017-03-17 16:00:00,0,289,58,2,140,7,7,277.55,0.0,0.0,90,3,6691
2017-03-17 17:00:00,0,137,54,3,160,3,3,276.95,0.0,0.0,90,0,5892
2017-03-17 18:00:00,0,269,51,2,140,2,2,276.4,0.0,0.0,90,3,4880
2017-03-17 19:00:00,0,121,45,4,180,3,3,276.02,0.0,0.0,90,2,3764
2017-03-17 20:00:00,0,189,37,4,200,4,4,275.46,0.0,0.0,90,8,3312
2017-03-17 21:00:00,0,206,33,6,180,7,7,275.15,0.0,0.0,90,8,2975
2017-03-17 22:00:00,0,267,31,6,210,4,4,274.81,0.0,0.0,90,8,3635
2017-03-17 23:00:00,0,143,30,3,180,5,5,274.75,0.0,0.0,90,8,2314
2017-03-18 00:00:00,0,102,28,5,220,3,3,274.62,0.0,0.0,90,8,1556
2017-03-18 01:00:00,0,160,28,6,190,8,8,273.88,0.0,0.0,90,0,1140
2017-03-18 02:00:00,0,173,28,5,180,1,1,273.34,0.0,0.0,90,0,683
2017-03-18 03:00:00,0,19,39,2,120,5,5,273.03,0.0,0.0,90,0,410
2017-03-18 04:00:00,0,59,37,2,150,1,1,272.68,0.0,0.0,90,0,432
2017-03-18 05:00:00,0,286,39,2,150,8,8,272.68,0.0,0.0,90,0,690
2017-03-18 06:00:00,0,95,58,1,110,2,2,272.35,0.0,0.0,90,0,1219
2017-03-18 07:00:00,0,55,36,4,160,4,4,272.15,0.0,0.0,90,0,2093
2017-03-18 08:00:00,0,10,44,3,150,3,3,272.08,0.0,0.0,90,0,3110
2017-03-18 09:00:00,0,257,47,4,150,7,7,271.84,0.0,0.0,90,0,3771
2017-03-18 10:00:00,0,62,54,3,150,6,6,271.84,0.0,0.0,90,0,4262
2017-03-18 11:00:00,0,122,47,3,160,4,4,272.22,0.0,0.0,90,0,4945
2017-03-18 12:00:00,0,248,47,3,170,6,6,273.15,0.0,0.0,90,0,5058
2017-03-18 13:00:00,0,23,54,1,160,8,8,274.42,0.0,0.0,90,0,5059
2017-03-18 14:00:00,0,135,54,1,100,4,4,275.14,0.0,0.0,40,0,4908
2017-03-18 15:00:00,0,290,58,1,130,1,1,276.08,0.0,0.0,1,1,4788
2017-03-18 16:00:00,0,262,51,1,130,6,6,276.64,0.0,0.0,1,1,4898
2017-03-18 17:00:00,0,297,45,4,120,1,1,276.96,0.0,0.0,5,1,4551
2017-03-18 18:00:00,0,20,40,2,0,3,3,277.4,0.0,0.0,5,1,4113
2017-03-18 19:00:00,0,165,35,3,0,7,7,276.15,0.0,0.0,1,1,3596
2017-03-18 20:00:00,0,265,37,4,150,8,8,274.01,0.0,0.0,1,1,3703
2017-03-18 21:00:00,0,236,37,3,140,3,3,273.21,0.0,0.0,1,1,4354
2017-03-18 22:00:00,0,290,30,2,170,3,3,272.34,0.0,0.0,1,1,3261
2017-03-18 23:00:00,0,61,33,2,90,8,8,272.22,0.0,0.0,1,1,2075
2017-03-19 00:00:00,0,178,29,5,130,4,4,271.9,0.0,0.0,1,1,1789
2017-03-19 01:00:00,0,188,28,4,140,3,3,272.15,0.0,0.0,1,1,1252
2017-03-19 02:00:00,0,144,30,5,130,2,2,272.02,0.0,0.0,1,1,834
2017-03-19 03:00:00,0,51,30,3,140,8,8,271.88,0.0,0.0,1,1,503
2017-03-19 04:00:00,0,120,34,3,130,5,5,271.83,0.0,0.0,1,1,410
2017-03-19 05:00:00,0,222,58,1,137,5,5,271.84,0.0,0.0,1,1,564
2017-03-19 06:00:00,0,66,76,1,137,4,4,272.35,0.0,0.0,1,1,900
2017-03-19 07:00:00,0,20,66,0,238,2,2,272.33,0.0,0.0,1,1,1154
2017-03-19 08:00:00,0,39,67,0,238,8,8,272.65,0.0,0.0,1,1,2025
2017-03-19 09:00:00,0,218,76,0,238,3,3,274.48,0.0,0.0,1,1,2948
2017-03-19 10:00:00,0,32,66,1,274,3,3,276.21,0.0,0.0,1,1,3721
2017-03-19 11:00:00,0,235,87,1,274,4,4,278.21,0.0,0.0,90,0,4208
2017-03-19 12:00:00,0,14,87,1,274,9,9,279.61,0.0,0.0,90,0,4599
2017-03-19 13:00:00,0,265,87,1,292,6,6,280.68,0.0,0.0,90,0,4805
2017-03-19 14:00:00,0,181,87,1,292,5,5,281.35,0.0,0.0,75,0,4924
2017-03-19 15:00:00,0,24,62,1,70,7,7,282.08,0.0,0.0,1,1,4501
2017-03-19 16:00:00,0,119,51,1,349,4,4,283.45,0.0,0.0,1,1,4576
2017-03-19 17:00:00,0,11,40,1,349,5,5,284.08,0.0,0.0,1,1,4206
2017-03-19 18:00:00,0,191,35,1,0,3,3,285.15,0.0,0.0,1,1,3865
2017-03-19 19:00:00,0,275,27,1,67,7,7,284.78,0.0,0.0,1,1,3371
2017-03-19 20:00:00,0,221,29,2,0,8,8,282.23,0.0,0.0,1,1,2692
2017-03-19 21:00:00,0,50,24,3,120,6,6,279.59,0.0,0.0,40,0,2190
2017-03-19 22:00:00,0,135,24,3,70,4,4,277.08,0.0,0.0,1,1,1674
2017-03-19 23:00:00,0,255,22,2,0,8,8,276.49,0.0,0.0,1,1,1049
2017-03-20 00:00:00,0,262,21,2,50,3,3,275.29,0.0,0.0,1,1,581
2017-03-20 01:00:00,0,131,22,1,115,3,3,275.55,0.0,0.0,1,1,360
2017-03-20 02:00:00,0,35,21,1,115,9,9,275.35,0.0,0.0,1,1,223
2017-03-20 03:00:00,0,29,29,1,100,7,7,275.15,0.0,0.0,1,1,330
2017-03-20 04:00:00,0,52,48,2,104,4,4,275.82,0.0,0.0,1,1,819
2017-03-20 05:00:00,0,177,44,2,104,5,5,277.7,0.0,0.0,1,1,2635
2017-03-20 06:00:00,0,27,71,2,104,4,4,278.61,0.0,0.0,90,0,5474
2017-03-20 07:00:00,0,214,71,2,164,7,7,278.75,0.0,0.0,40,2,6300
2017-03-20 08:00:00,0,88,66,2,164,4,4,278.62,0.0,0.0,90,0,5921
2017-03-20 09:00:00,0,25,76,2,164,8,8,279.22,0.0,0.0,75,0,4916
2017-03-20 10:00:00,0,268,48,1,160,4,4,279.95,0.0,0.0,40,0,4159
2017-03-20 11:00:00,0,112,58,1,160,4,4,280.77,0.0,0.0,40,0,4366
2017-03-20 12:00:00,0,106,58,1,200,7,7,281.4,0.0,0.0,75,0,4645
2017-03-20 13:00:00,0,111,50,1,184,1,1,282.01,0.0,0.0,75,0,4606
2017-03-20 14:00:00,0,13,51,1,184,1,1,282.82,0.0,0.0,40,0,5076
2017-03-20 15:00:00,0,180,48,1,170,4,4,284.35,0.0,0.0,75,0,5564
2017-03-20 16:00:00,0,111,42,2,150,1,1,285.27,0.0,0.0,1,1,6572
2017-03-20 17:00:00,0,257,35,3,180,2,2,285.48,0.0,0.0,40,0,6127
2017-03-20 18:00:00,0,126,29,5,190,2,2,285.15,0.0,0.0,1,1,4365
2017-03-20 19:00:00,0,92,24,5,200,2,2,282.96,0.0,0.0,1,1,3100
2017-03-20 20:00:00,0,72,21,6,200,3,3,280.88,0.0,0.0,1,1,2781
2017-03-20 21:00:00,0,188,20,4,180,7,7,278.26,0.0,0.0,1,1,2185
2017-03-20 22:00:00,0,201,20,7,190,8,8,278.14,0.0,0.0,1,1,1554
2017-03-20 23:00:00,0,219,16,7,160,8,8,278.15,0.0,0.0,40,0,1043
2017-03-21 00:00:00,0,133,16,7,200,4,4,277.53,0.0,0.0,1,1,593
2017-03-21 01:00:00,0,20,17,6,200,1,1,276.29,0.0,0.0,1,1,352
2017-03-21 02:00:00,0,172,18,6,180,2,2,276.08,0.0,0.0,1,1,260
2017-03-21 03:00:00,0,75,22,4,170,7,7,275.88,0.0,0.0,1,1,332
2017-03-21 04:00:00,0,42,27,3,140,1,1,274.53,0.0,0.0,1,1,836
2017-03-21 05:00:00,0,86,25,3,140,4,4,273.89,0.0,0.0,1,1,2703
2017-03-21 06:00:00,0,164,27,5,170,5,5,272.69,0.0,0.0,1,1,5651
2017-03-21 07:00:00,0,230,30,8,170,5,5,271.01,0.0,0.0,1,1,6601
2017-03-21 08:00:00,0,182,30,6,170,7,7,270.44,0.0,0.0,1,1,6345
2017-03-21 10:00:00,0,95,35,5,170,1,1,271.08,0.0,0.0,1,1,4397
2017-03-21 11:00:00,0,93,37,7,170,8,8,272.22,0.0,0.0,1,1,4732
2017-03-21 12:00:00,0,54,40,4,160,5,5,272.9,0.0,0.0,1,1,4829
2017-03-21 13:00:00,0,139,45,5,150,8,8,273.89,0.0,0.0,1,1,4945
2017-03-21 14:00:00,0,178,45,6,180,3,3,274.28,0.0,0.0,1,1,5222
2017-03-21 15:00:00,0,26,46,7,180,4,4,274.71,0.0,0.0,1,1,5827
2017-03-21 16:00:00,0,59,52,5,190,3,3,274.75,0.0,0.0,1,1,6657
2017-03-21 17:00:00,0,178,53,5,200,8,8,274.65,0.0,0.0,1,1,6501
2017-03-21 18:00:00,0,278,49,5,180,1,1,274.15,0.0,0.0,1,1,4627
2017-03-21 19:00:00,0,171,53,7,160,2,2,272.78,0.0,0.0,1,1,3608
2017-03-21 20:00:00,0,11,53,7,150,3,3,271.55,0.0,0.0,1,1,3019
2017-03-21 21:00:00,0,213,47,8,160,1,1,270.65,0.0,0.0,1,1,2613
2017-03-21 22:00:00,0,193,42,8,200,3,3,270.22,0.0,0.0,1,1,3887
2017-03-21 23:00:00,0,278,47,7,190,8,8,269.84,0.0,0.0,1,1,1251
2017-03-22 00:00:00,0,112,50,8,200,1,1,268.28,0.0,0.0,1,1,636
2017-03-22 01:00:00,0,46,53,6,210,4,4,267.58,0.0,0.0,1,1,396
2017-03-22 02:00:00,0,30,60,7,180,9,9,267.48,0.0,0.0,1,1,285
2017-03-22 03:00:00,0,283,60,5,200,6,6,267.08,0.0,0.0,1,1,351
2017-03-22 04:00:00,0,192,77,7,300,2,2,266.77,0.0,0.0,1,1,846
2017-03-22 05:00:00,0,98,88,2,50,5,5,266.46,0.0,0.0,1,1,2666
2017-03-22 06:00:00,0,217,100,2,350,7,7,266.36,0.0,0.0,1,1,5699
2017-03-22 07:00:00,0,118,93,3,229,6,6,266.15,0.0,0.0,1,1,6612
2017-03-22 08:00:00,0,259,82,4,70,3,3,266.22,0.0,0.0,5,1,6240
2017-03-22 09:00:00,0,72,82,4,140,9,9,267.95,0.0,0.0,5,1,5327
2017-03-22 10:00:00,0,230,82,2,190,2,2,270.15,0.0,0.0,20,0,4471
2017-03-22 11:00:00,0,197,77,3,210,9,9,271.72,0.0,0.0,1,1,4903
2017-03-22 12:00:00,0,183,72,3,210,6,6,273.01,0.0,0.0,1,1,4920
2017-03-22 13:00:00,0,25,77,3,210,7,7,274.15,0.0,0.0,1,1,5025
2017-03-22 14:00:00,0,223,77,2,210,9,9,275.28,0.0,0.0,90,0,5360
2017-03-22 15:00:00,0,181,77,3,220,1,1,275.9,0.0,0.0,90,0,5789
2017-03-22 16:00:00,0,149,77,3,240,3,3,276.34,0.0,0.0,75,0,6746
2017-03-22 17:00:00,0,244,81,3,240,4,4,276.34,0.0,0.0,75,0,6401
2017-03-22 18:00:00,0,165,69,4,250,9,9,276.59,0.0,0.0,75,0,4575
2017-03-22 19:00:00,0,293,73,3,300,7,7,276.42,0.0,0.0,75,0,3352
2017-03-22 20:00:00,0,96,64,3,320,3,3,275.72,0.0,0.0,90,0,2903
2017-03-22 21:00:00,0,112,59,3,257,2,2,275.72,0.0,0.0,90,0,2586
2017-03-22 22:00:00,0,103,39,2,0,1,1,275.79,0.0,0.0,90,0,1744
2017-03-22 23:00:00,0,259,37,2,300,3,3,275.86,0.0,0.0,90,0,1118
2017-03-23 00:00:00,0,168,34,4,290,3,3,275.71,0.0,0.0,90,0,562
2017-03-23 01:00:00,0,72,36,3,285,8,8,275.82,0.0,0.0,90,0,357
2017-03-23 02:00:00,0,85,47,3,266,8,8,275.79,0.0,0.0,75,0,265
