is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,snow_p_h,clouds_all,traffic_volume,is_holiday_lag,humidity_lag,wind_direction_lag,dew_point_lag,air_pollution_index_lag,wind_speed_lag,visibility_in_miles_lag,temperature_lag,snow_p_h_lag,clouds_all_lag,traffic_volume_lag
0,3,100,2,140,6,6,294.121,0.0,88,1071,0.0,88.0,126.0,4.0,3.0,1.0,4.0,294.121,0.0,88.0,790.0
0,2,88,1,179,2,2,294.121,0.0,88,1669,0.0,100.0,140.0,6.0,3.0,2.0,6.0,294.121,0.0,88.0,1071.0
0,2,83,1,179,2,2,295.209,0.0,92,2456,0.0,88.0,179.0,2.0,2.0,1.0,2.0,294.121,0.0,88.0,1669.0
0,3,78,2,206,2,2,295.209,0.0,92,3333,0.0,83.0,179.0,2.0,2.0,1.0,2.0,295.209,0.0,92.0,2456.0
0,0,78,1,167,1,1,295.209,0.0,92,3683,0.0,78.0,206.0,2.0,3.0,2.0,2.0,295.209,0.0,92.0,3333.0
0,0,94,3,260,1,1,294.595,0.0,36,4088,0.0,78.0,167.0,1.0,0.0,1.0,1.0,295.209,0.0,92.0,3683.0
0,0,88,4,360,2,2,294.595,0.0,36,4135,0.0,94.0,260.0,1.0,0.0,3.0,1.0,294.595,0.0,36.0,4088.0
0,0,88,1,100,2,2,294.595,0.0,36,4278,0.0,88.0,360.0,2.0,0.0,4.0,2.0,294.595,0.0,36.0,4135.0
0,3,78,1,30,4,4,297.851,0.0,0,4059,0.0,88.0,100.0,2.0,0.0,1.0,2.0,294.595,0.0,36.0,4278.0
0,3,73,2,50,6,6,297.851,0.0,0,3717,0.0,78.0,30.0,4.0,3.0,1.0,4.0,297.851,0.0,0.0,4059.0
0,0,73,2,110,8,8,297.851,0.0,0,3811,0.0,73.0,50.0,6.0,3.0,2.0,6.0,297.851,0.0,0.0,3717.0
0,2,78,2,331,3,3,297.25,0.0,0,3722,0.0,73.0,110.0,8.0,0.0,2.0,8.0,297.851,0.0,0.0,3811.0
0,3,83,2,331,6,6,297.25,0.0,0,3389,0.0,78.0,331.0,3.0,2.0,2.0,3.0,297.25,0.0,0.0,3722.0
0,1,88,1,51,7,7,297.25,0.0,0,3368,0.0,83.0,331.0,6.0,3.0,2.0,6.0,297.25,0.0,0.0,3389.0
0,1,94,1,51,7,7,292.0,0.0,0,2611,0.0,88.0,51.0,7.0,1.0,1.0,7.0,297.25,0.0,0.0,3368.0
0,3,100,1,290,4,4,292.0,0.0,0,2054,0.0,94.0,51.0,7.0,1.0,1.0,7.0,292.0,0.0,0.0,2611.0
0,3,100,1,331,7,7,292.0,0.0,0,1238,0.0,100.0,290.0,4.0,3.0,1.0,4.0,292.0,0.0,0.0,2054.0
0,2,100,1,331,9,9,288.394,0.0,44,732,0.0,100.0,331.0,7.0,3.0,1.0,7.0,292.0,0.0,0.0,1238.0
0,3,100,1,328,9,9,288.394,0.0,44,456,0.0,100.0,331.0,9.0,2.0,1.0,9.0,288.394,0.0,44.0,732.0
0,0,100,1,320,5,5,288.394,0.0,44,319,0.0,100.0,328.0,9.0,3.0,1.0,9.0,288.394,0.0,44.0,456.0
0,3,100,2,330,1,1,288.019,0.0,56,351,0.0,100.0,320.0,5.0,0.0,1.0,5.0,288.394,0.0,44.0,319.0
0,1,93,3,330,3,3,288.019,0.0,56,850,0.0,100.0,330.0,1.0,3.0,2.0,1.0,288.019,0.0,56.0,351.0
0,2,93,3,330,9,9,288.019,0.0,56,2811,0.0,93.0,330.0,3.0,1.0,3.0,3.0,288.019,0.0,56.0,850.0
0,0,93,2,320,5,5,289.858,0.0,92,5079,0.0,93.0,330.0,9.0,2.0,3.0,9.0,288.019,0.0,56.0,2811.0
0,0,77,2,340,1,1,289.858,0.0,92,5881,0.0,93.0,320.0,5.0,0.0,2.0,5.0,289.858,0.0,92.0,5079.0
0,2,73,2,330,3,3,289.858,0.0,92,4813,0.0,77.0,340.0,1.0,0.0,2.0,1.0,289.858,0.0,92.0,5881.0
0,0,64,2,320,3,3,293.675,0.0,92,4200,0.0,73.0,330.0,3.0,2.0,2.0,3.0,289.858,0.0,92.0,4813.0
0,3,60,4,320,5,5,293.675,0.0,92,3827,0.0,64.0,320.0,3.0,0.0,2.0,3.0,293.675,0.0,92.0,4200.0
0,2,50,3,330,9,9,293.675,0.0,92,3979,0.0,60.0,320.0,5.0,3.0,4.0,5.0,293.675,0.0,92.0,3827.0
0,3,50,4,320,8,8,294.942,0.0,92,4290,0.0,50.0,330.0,9.0,2.0,3.0,9.0,293.675,0.0,92.0,3979.0
0,2,57,3,320,9,9,294.942,0.0,92,4341,0.0,50.0,320.0,8.0,3.0,4.0,8.0,294.942,0.0,92.0,4290.0
0,2,54,4,320,5,5,294.942,0.0,92,4468,0.0,57.0,320.0,9.0,2.0,3.0,9.0,294.942,0.0,92.0,4341.0
0,0,42,4,330,4,4,298.034,0.0,0,4604,0.0,54.0,320.0,5.0,2.0,4.0,5.0,294.942,0.0,92.0,4468.0
0,0,39,4,300,9,9,298.034,0.0,0,5799,0.0,42.0,330.0,4.0,0.0,4.0,4.0,298.034,0.0,0.0,4604.0
0,2,44,4,330,3,3,298.034,0.0,0,5358,0.0,39.0,300.0,9.0,0.0,4.0,9.0,298.034,0.0,0.0,5799.0
0,0,50,3,310,4,4,297.888,0.0,0,3850,0.0,44.0,330.0,3.0,2.0,4.0,3.0,298.034,0.0,0.0,5358.0
0,1,69,1,300,8,8,297.888,0.0,0,2920,0.0,50.0,310.0,4.0,0.0,3.0,4.0,297.888,0.0,0.0,3850.0
0,3,68,1,310,5,5,297.888,0.0,0,2629,0.0,69.0,300.0,8.0,1.0,1.0,8.0,297.888,0.0,0.0,2920.0
0,3,73,1,310,7,7,297.888,0.0,0,2435,0.0,68.0,310.0,5.0,3.0,1.0,5.0,297.888,0.0,0.0,2629.0
0,2,77,2,329,9,9,297.888,0.0,0,1955,0.0,73.0,310.0,7.0,3.0,1.0,7.0,297.888,0.0,0.0,2435.0
0,3,82,1,324,6,6,297.888,0.0,0,1110,0.0,77.0,329.0,9.0,2.0,2.0,9.0,297.888,0.0,0.0,1955.0
0,0,88,2,340,9,9,297.888,0.0,0,602,0.0,82.0,324.0,6.0,3.0,1.0,6.0,297.888,0.0,0.0,1110.0
0,1,93,1,280,2,2,297.888,0.0,0,400,0.0,88.0,340.0,9.0,0.0,2.0,9.0,297.888,0.0,0.0,602.0
0,3,93,2,320,2,2,297.888,0.0,0,287,0.0,93.0,280.0,2.0,1.0,1.0,2.0,297.888,0.0,0.0,400.0
0,2,93,1,319,4,4,297.888,0.0,0,326,0.0,93.0,320.0,2.0,3.0,2.0,2.0,297.888,0.0,0.0,287.0
0,2,93,2,345,8,8,297.888,0.0,0,868,0.0,93.0,319.0,4.0,2.0,1.0,4.0,297.888,0.0,0.0,326.0
0,2,100,2,345,5,5,297.888,0.0,0,2987,0.0,93.0,345.0,8.0,2.0,2.0,8.0,297.888,0.0,0.0,868.0
0,0,93,2,345,6,6,297.888,0.0,0,5334,0.0,100.0,345.0,5.0,2.0,2.0,5.0,297.888,0.0,0.0,2987.0
0,0,77,2,350,7,7,297.888,0.0,0,5953,0.0,93.0,345.0,6.0,0.0,2.0,6.0,297.888,0.0,0.0,5334.0
0,2,78,1,360,1,1,297.888,0.0,0,5414,0.0,77.0,350.0,7.0,0.0,2.0,7.0,297.888,0.0,0.0,5953.0
0,2,60,2,340,7,7,297.888,0.0,0,4114,0.0,78.0,360.0,1.0,2.0,1.0,1.0,297.888,0.0,0.0,5414.0
0,2,64,2,350,5,5,297.888,0.0,0,4066,0.0,60.0,340.0,7.0,2.0,2.0,7.0,297.888,0.0,0.0,4114.0
0,0,50,2,340,3,3,297.888,0.0,0,3917,0.0,64.0,350.0,5.0,2.0,2.0,5.0,297.888,0.0,0.0,4066.0
0,2,47,3,330,4,4,297.888,0.0,0,4141,0.0,50.0,340.0,3.0,0.0,2.0,3.0,297.888,0.0,0.0,3917.0
0,3,44,2,330,3,3,297.888,0.0,0,4033,0.0,47.0,330.0,4.0,2.0,3.0,4.0,297.888,0.0,0.0,4141.0
0,2,44,1,330,2,2,297.888,0.0,0,4446,0.0,44.0,330.0,3.0,3.0,2.0,3.0,297.888,0.0,0.0,4033.0
0,3,44,2,350,9,9,297.888,0.0,0,4623,0.0,44.0,330.0,2.0,2.0,1.0,2.0,297.888,0.0,0.0,4446.0
0,2,44,2,320,9,9,297.888,0.0,0,5919,0.0,44.0,350.0,9.0,3.0,2.0,9.0,297.888,0.0,0.0,4623.0
0,3,41,2,320,2,2,297.888,0.0,0,5525,0.0,44.0,320.0,9.0,2.0,2.0,9.0,297.888,0.0,0.0,5919.0
0,3,61,3,8,5,5,297.888,0.0,0,4041,0.0,41.0,320.0,2.0,3.0,2.0,2.0,297.888,0.0,0.0,5525.0
0,2,57,3,8,8,8,297.888,0.0,0,2992,0.0,61.0,8.0,5.0,3.0,3.0,5.0,297.888,0.0,0.0,4041.0
0,2,68,1,38,6,6,297.888,0.0,0,2705,0.0,57.0,8.0,8.0,2.0,3.0,8.0,297.888,0.0,0.0,2992.0
0,2,72,1,38,2,2,297.888,0.0,0,2559,0.0,68.0,38.0,6.0,2.0,1.0,6.0,297.888,0.0,0.0,2705.0
0,3,82,1,141,4,4,297.888,0.0,0,1831,0.0,72.0,38.0,2.0,2.0,1.0,2.0,297.888,0.0,0.0,2559.0
0,3,88,1,141,1,1,297.888,0.0,0,1181,0.0,82.0,141.0,4.0,3.0,1.0,4.0,297.888,0.0,0.0,1831.0
0,2,93,1,141,6,6,297.888,0.0,0,588,0.0,88.0,141.0,1.0,3.0,1.0,1.0,297.888,0.0,0.0,1181.0
0,3,93,1,141,5,5,297.888,0.0,0,389,0.0,93.0,141.0,6.0,2.0,1.0,6.0,297.888,0.0,0.0,588.0
0,3,87,1,155,9,9,297.888,0.0,0,315,0.0,93.0,141.0,5.0,3.0,1.0,5.0,297.888,0.0,0.0,389.0
0,3,100,1,155,2,2,297.888,0.0,0,337,0.0,87.0,155.0,9.0,3.0,1.0,9.0,297.888,0.0,0.0,315.0
0,2,93,1,165,7,7,297.888,0.0,0,906,0.0,100.0,155.0,2.0,3.0,1.0,2.0,297.888,0.0,0.0,337.0
0,2,93,1,165,5,5,297.888,0.0,0,2944,0.0,93.0,165.0,7.0,2.0,1.0,7.0,297.888,0.0,0.0,906.0
0,3,87,1,165,1,1,297.888,0.0,0,5332,0.0,93.0,165.0,5.0,2.0,1.0,5.0,297.888,0.0,0.0,2944.0
0,3,77,3,205,4,4,297.888,0.0,0,6074,0.0,87.0,165.0,1.0,3.0,1.0,1.0,297.888,0.0,0.0,5332.0
0,2,78,1,210,6,6,297.888,0.0,0,5425,0.0,77.0,205.0,4.0,3.0,3.0,4.0,297.888,0.0,0.0,6074.0
0,1,60,3,180,2,2,297.888,0.0,0,4528,0.0,78.0,210.0,6.0,2.0,1.0,6.0,297.888,0.0,0.0,5425.0
0,2,57,3,180,5,5,297.888,0.0,0,4145,0.0,60.0,180.0,2.0,1.0,3.0,2.0,297.888,0.0,0.0,4528.0
0,2,65,3,200,8,8,297.888,0.0,0,4457,0.0,57.0,180.0,5.0,2.0,3.0,5.0,297.888,0.0,0.0,4145.0
0,3,65,2,180,4,4,297.888,0.0,0,4568,0.0,65.0,200.0,8.0,2.0,3.0,8.0,297.888,0.0,0.0,4457.0
0,3,61,2,200,7,7,304.698,0.0,0,4483,0.0,65.0,180.0,4.0,3.0,2.0,4.0,297.888,0.0,0.0,4568.0
0,3,62,2,160,5,5,304.698,0.0,0,4803,0.0,61.0,200.0,7.0,3.0,2.0,7.0,304.698,0.0,0.0,4483.0
0,2,62,2,170,6,6,306.37,0.0,0,5073,0.0,62.0,160.0,5.0,3.0,2.0,5.0,304.698,0.0,0.0,4803.0
0,3,51,5,180,4,4,306.37,0.0,0,5952,0.0,62.0,170.0,6.0,2.0,2.0,6.0,306.37,0.0,0.0,5073.0
0,3,58,2,170,9,9,306.37,0.0,0,5396,0.0,51.0,180.0,4.0,3.0,5.0,4.0,306.37,0.0,0.0,5952.0
0,3,74,1,170,4,4,305.461,0.0,0,4170,0.0,58.0,170.0,9.0,3.0,2.0,9.0,306.37,0.0,0.0,5396.0
0,2,83,4,216,6,6,305.461,0.0,0,3196,0.0,74.0,170.0,4.0,3.0,1.0,4.0,305.461,0.0,0.0,4170.0
0,3,69,1,170,3,3,305.461,0.0,0,2662,0.0,83.0,216.0,6.0,2.0,4.0,6.0,305.461,0.0,0.0,3196.0
0,2,65,3,200,3,3,303.608,0.0,44,2533,0.0,69.0,170.0,3.0,3.0,1.0,3.0,305.461,0.0,0.0,2662.0
0,3,65,4,210,2,2,303.608,0.0,44,1883,0.0,65.0,200.0,3.0,2.0,3.0,3.0,303.608,0.0,44.0,2533.0
0,3,65,5,210,7,7,303.608,0.0,44,1180,0.0,65.0,210.0,2.0,3.0,4.0,2.0,303.608,0.0,44.0,1883.0
0,3,69,2,210,3,3,302.274,0.0,20,603,0.0,65.0,210.0,7.0,3.0,5.0,7.0,303.608,0.0,44.0,1180.0
0,0,73,3,210,7,7,302.274,0.0,20,361,0.0,69.0,210.0,3.0,3.0,2.0,3.0,302.274,0.0,20.0,603.0
0,2,73,2,240,5,5,300.25,0.0,1,279,0.0,73.0,210.0,7.0,0.0,3.0,7.0,302.274,0.0,20.0,361.0
0,3,94,4,240,6,6,300.19,0.0,20,386,0.0,73.0,240.0,5.0,2.0,2.0,5.0,300.25,0.0,1.0,279.0
0,3,88,5,224,1,1,298.44,0.0,75,1005,0.0,94.0,240.0,6.0,3.0,4.0,6.0,300.19,0.0,20.0,386.0
0,2,83,2,190,6,6,294.44,0.0,75,2874,0.0,88.0,224.0,1.0,3.0,5.0,1.0,298.44,0.0,75.0,1005.0
0,3,69,3,230,5,5,294.25,0.0,1,5216,0.0,83.0,190.0,6.0,2.0,2.0,6.0,294.44,0.0,75.0,2874.0
0,2,69,5,270,5,5,294.39,0.0,1,6133,0.0,69.0,230.0,5.0,3.0,3.0,5.0,294.25,0.0,1.0,5216.0
0,3,69,3,260,7,7,295.37,0.0,75,5461,0.0,69.0,270.0,5.0,2.0,5.0,5.0,294.39,0.0,1.0,6133.0
0,2,74,2,260,3,3,297.25,0.0,75,4544,0.0,69.0,260.0,7.0,3.0,3.0,7.0,295.37,0.0,75.0,5461.0
0,3,65,1,290,5,5,299.22,0.0,75,4189,0.0,74.0,260.0,3.0,2.0,2.0,3.0,297.25,0.0,75.0,4544.0
0,2,69,1,360,8,8,301.06,0.0,75,4359,0.0,65.0,290.0,5.0,3.0,1.0,5.0,299.22,0.0,75.0,4189.0
0,2,69,3,288,3,3,302.57,0.0,40,4420,0.0,69.0,360.0,8.0,2.0,1.0,8.0,301.06,0.0,75.0,4359.0
0,3,69,1,200,2,2,303.57,0.0,40,4606,0.0,69.0,288.0,3.0,2.0,3.0,3.0,302.57,0.0,40.0,4420.0
0,3,88,3,288,8,8,304.18,0.0,75,4829,0.0,69.0,200.0,2.0,3.0,1.0,2.0,303.57,0.0,40.0,4606.0
0,2,74,3,210,9,9,304.94,0.0,40,5210,0.0,88.0,288.0,8.0,3.0,3.0,8.0,304.18,0.0,75.0,4829.0
0,1,73,2,200,8,8,305.13,0.0,40,5893,0.0,74.0,210.0,9.0,2.0,3.0,9.0,304.94,0.0,40.0,5210.0
0,2,73,3,220,6,6,305.47,0.0,40,5576,0.0,73.0,200.0,8.0,1.0,2.0,8.0,305.13,0.0,40.0,5893.0
0,2,73,3,230,9,9,305.0,0.0,40,4192,0.0,73.0,220.0,6.0,2.0,3.0,6.0,305.47,0.0,40.0,5576.0
0,3,78,2,263,1,1,304.47,0.0,40,3053,0.0,73.0,230.0,9.0,2.0,3.0,9.0,305.0,0.0,40.0,4192.0
0,3,88,2,263,7,7,302.99,0.0,20,2721,0.0,78.0,263.0,1.0,3.0,2.0,1.0,304.47,0.0,40.0,3053.0
0,3,94,1,200,9,9,300.9,0.0,20,2619,0.0,88.0,263.0,7.0,3.0,2.0,7.0,302.99,0.0,20.0,2721.0
0,3,94,1,244,9,9,299.01,0.0,20,2026,0.0,94.0,200.0,9.0,3.0,1.0,9.0,300.9,0.0,20.0,2619.0
0,3,94,1,219,8,8,297.16,0.0,1,1288,0.0,94.0,244.0,9.0,3.0,1.0,9.0,299.01,0.0,20.0,2026.0
0,2,93,1,219,3,3,296.52,0.0,20,733,0.0,94.0,219.0,8.0,3.0,1.0,8.0,297.16,0.0,1.0,1288.0
0,3,88,1,264,3,3,296.24,0.0,75,457,0.0,93.0,219.0,3.0,2.0,1.0,3.0,296.52,0.0,20.0,733.0
0,1,74,1,220,9,9,295.19,0.0,1,428,0.0,88.0,264.0,3.0,3.0,1.0,3.0,296.24,0.0,75.0,457.0
0,2,62,1,190,5,5,294.73,0.0,20,478,0.0,74.0,220.0,9.0,1.0,1.0,9.0,295.19,0.0,1.0,428.0
0,2,66,1,180,3,3,294.01,0.0,1,890,0.0,62.0,190.0,5.0,2.0,1.0,5.0,294.73,0.0,20.0,478.0
0,3,58,2,260,1,1,293.59,0.0,1,2708,0.0,66.0,180.0,3.0,2.0,1.0,3.0,294.01,0.0,1.0,890.0
0,2,58,2,240,8,8,293.13,0.0,1,4864,0.0,58.0,260.0,1.0,3.0,2.0,1.0,293.59,0.0,1.0,2708.0
0,2,74,1,259,1,1,294.41,0.0,20,5676,0.0,58.0,240.0,8.0,2.0,2.0,8.0,293.13,0.0,1.0,4864.0
0,3,70,1,259,9,9,296.54,0.0,20,4598,0.0,74.0,259.0,1.0,2.0,1.0,1.0,294.41,0.0,20.0,5676.0
0,2,88,2,237,4,4,299.64,0.0,20,3871,0.0,70.0,259.0,9.0,3.0,1.0,9.0,296.54,0.0,20.0,4598.0
0,1,88,2,237,9,9,301.48,0.0,20,4007,0.0,88.0,237.0,4.0,2.0,2.0,4.0,299.64,0.0,20.0,3871.0
0,3,94,1,221,5,5,303.44,0.0,1,4157,0.0,88.0,237.0,9.0,1.0,2.0,9.0,301.48,0.0,20.0,4007.0
0,3,94,1,200,6,6,304.75,0.0,1,4241,0.0,94.0,221.0,5.0,3.0,1.0,5.0,303.44,0.0,1.0,4157.0
0,2,94,1,221,5,5,305.77,0.0,1,4171,0.0,94.0,200.0,6.0,3.0,1.0,6.0,304.75,0.0,1.0,4241.0
0,3,100,1,202,3,3,306.76,0.0,1,4538,0.0,94.0,221.0,5.0,2.0,1.0,5.0,305.77,0.0,1.0,4171.0
0,2,88,1,202,7,7,307.32,0.0,20,5201,0.0,100.0,202.0,3.0,3.0,1.0,3.0,306.76,0.0,1.0,4538.0
0,3,100,1,202,1,1,307.33,0.0,20,5173,0.0,88.0,202.0,7.0,2.0,1.0,7.0,307.32,0.0,20.0,5201.0
0,1,100,2,197,8,8,307.2,0.0,20,4634,0.0,100.0,202.0,1.0,3.0,1.0,1.0,307.33,0.0,20.0,5173.0
0,1,100,2,197,6,6,306.28,0.0,1,3954,0.0,100.0,197.0,8.0,1.0,2.0,8.0,307.2,0.0,20.0,4634.0
0,3,88,2,197,9,9,305.07,0.0,20,3235,0.0,100.0,197.0,6.0,1.0,2.0,6.0,306.28,0.0,1.0,3954.0
0,1,94,2,170,1,1,302.5,0.0,75,2050,0.0,88.0,197.0,9.0,3.0,2.0,9.0,305.07,0.0,20.0,3235.0
0,1,83,1,190,5,5,300.16,0.0,1,1350,0.0,94.0,170.0,1.0,1.0,2.0,1.0,302.5,0.0,75.0,2050.0
0,3,73,2,190,5,5,297.72,0.0,1,64,0.0,83.0,190.0,5.0,1.0,1.0,5.0,300.16,0.0,1.0,1350.0
0,3,61,3,190,6,6,296.77,0.0,1,10,0.0,73.0,190.0,5.0,3.0,2.0,5.0,297.72,0.0,1.0,64.0
0,2,54,4,180,2,2,295.85,0.0,1,6,0.0,61.0,190.0,6.0,3.0,3.0,6.0,296.77,0.0,1.0,10.0
0,3,54,4,190,3,3,295.2,0.0,1,8,0.0,54.0,180.0,2.0,2.0,4.0,2.0,295.85,0.0,1.0,6.0
0,0,51,3,180,8,8,294.82,0.0,1,5,0.0,54.0,190.0,3.0,3.0,4.0,3.0,295.2,0.0,1.0,8.0
0,2,51,4,170,4,4,294.42,0.0,1,3,0.0,51.0,180.0,8.0,0.0,3.0,8.0,294.82,0.0,1.0,5.0
0,2,58,3,180,8,8,294.19,0.0,1,7,0.0,51.0,170.0,4.0,2.0,4.0,4.0,294.42,0.0,1.0,3.0
0,2,66,4,160,8,8,294.51,0.0,1,830,0.0,58.0,180.0,8.0,2.0,3.0,8.0,294.19,0.0,1.0,7.0
0,2,58,3,160,3,3,294.48,0.0,75,1350,0.0,66.0,160.0,8.0,2.0,4.0,8.0,294.51,0.0,1.0,830.0
0,1,65,2,170,4,4,295.96,0.0,75,1868,0.0,58.0,160.0,3.0,2.0,3.0,3.0,294.48,0.0,75.0,1350.0
0,0,65,2,150,6,6,298.14,0.0,90,2497,0.0,65.0,170.0,4.0,1.0,2.0,4.0,295.96,0.0,75.0,1868.0
0,3,65,5,180,6,6,299.11,0.0,75,15,0.0,65.0,150.0,6.0,0.0,2.0,6.0,298.14,0.0,90.0,2497.0
0,3,65,4,180,9,9,299.12,0.0,75,3,0.0,65.0,180.0,6.0,3.0,5.0,6.0,299.11,0.0,75.0,15.0
0,2,88,2,170,3,3,297.1,0.0,75,24,0.0,65.0,180.0,9.0,3.0,4.0,9.0,299.12,0.0,75.0,3.0
0,1,78,3,180,9,9,295.3,0.0,90,2,0.0,88.0,170.0,3.0,2.0,2.0,3.0,297.1,0.0,75.0,24.0
0,2,78,1,210,8,8,295.42,0.0,90,10,0.0,78.0,180.0,9.0,1.0,3.0,9.0,295.3,0.0,90.0,2.0
0,1,83,1,190,3,3,295.46,0.0,90,2,0.0,78.0,210.0,8.0,2.0,1.0,8.0,295.42,0.0,90.0,10.0
0,2,73,2,240,9,9,295.55,0.0,75,3,0.0,83.0,190.0,3.0,1.0,1.0,3.0,295.46,0.0,90.0,2.0
0,3,65,2,250,6,6,295.22,0.0,90,7,0.0,73.0,240.0,9.0,2.0,2.0,9.0,295.55,0.0,75.0,3.0
0,2,83,2,230,7,7,295.54,0.0,90,5,0.0,65.0,250.0,6.0,3.0,2.0,6.0,295.22,0.0,90.0,7.0
0,2,83,1,130,6,6,296.68,0.0,40,0,0.0,83.0,230.0,7.0,2.0,2.0,7.0,295.54,0.0,90.0,5.0
0,3,83,2,280,2,2,297.48,0.0,40,1,0.0,83.0,130.0,6.0,2.0,1.0,6.0,296.68,0.0,40.0,0.0
0,2,88,1,260,3,3,297.21,0.0,20,5,0.0,83.0,280.0,2.0,3.0,2.0,2.0,297.48,0.0,40.0,1.0
0,1,100,2,310,9,9,296.47,0.0,20,2,0.0,88.0,260.0,3.0,2.0,1.0,3.0,297.21,0.0,20.0,5.0
0,0,83,1,264,3,3,295.96,0.0,75,1,0.0,100.0,310.0,9.0,1.0,2.0,9.0,296.47,0.0,20.0,2.0
0,3,94,1,264,5,5,295.9,0.0,90,0,0.0,83.0,264.0,3.0,0.0,1.0,3.0,295.96,0.0,75.0,1.0
0,1,88,2,330,3,3,295.96,0.0,40,6,0.0,94.0,264.0,5.0,3.0,1.0,5.0,295.9,0.0,90.0,0.0
0,1,77,2,320,7,7,296.1,0.0,90,8,0.0,88.0,330.0,3.0,1.0,2.0,3.0,295.96,0.0,40.0,6.0
0,2,88,2,360,2,2,296.5,0.0,90,5,0.0,77.0,320.0,7.0,1.0,2.0,7.0,296.1,0.0,90.0,8.0
0,1,93,3,330,2,2,296.58,0.0,90,3,0.0,88.0,360.0,2.0,2.0,2.0,2.0,296.5,0.0,90.0,5.0
0,3,82,3,334,5,5,296.1,0.0,75,7,0.0,93.0,330.0,2.0,1.0,3.0,2.0,296.58,0.0,90.0,3.0
0,3,82,2,360,3,3,295.7,0.0,90,631,0.0,82.0,334.0,5.0,3.0,3.0,5.0,296.1,0.0,75.0,7.0
0,2,82,3,360,5,5,295.24,0.0,90,1033,0.0,82.0,360.0,3.0,3.0,2.0,3.0,295.7,0.0,90.0,631.0
0,2,77,3,360,1,1,295.32,0.0,75,1314,0.0,82.0,360.0,5.0,2.0,3.0,5.0,295.24,0.0,90.0,1033.0
0,2,71,3,249,4,4,296.05,0.0,40,1872,0.0,77.0,360.0,1.0,2.0,3.0,1.0,295.32,0.0,75.0,1314.0
0,3,60,3,10,8,8,297.4,0.0,40,15,0.0,71.0,249.0,4.0,2.0,3.0,4.0,296.05,0.0,40.0,1872.0
0,2,64,3,10,1,1,298.64,0.0,40,463,0.0,60.0,10.0,8.0,3.0,3.0,8.0,297.4,0.0,40.0,15.0
0,2,56,3,10,6,6,299.45,0.0,40,24,0.0,64.0,10.0,1.0,2.0,3.0,1.0,298.64,0.0,40.0,463.0
0,0,64,2,340,1,1,299.9,0.0,40,515,0.0,56.0,10.0,6.0,2.0,3.0,6.0,299.45,0.0,40.0,24.0
0,1,60,1,30,1,1,300.04,0.0,75,100,0.0,64.0,340.0,1.0,0.0,2.0,1.0,299.9,0.0,40.0,515.0
0,0,53,2,360,2,2,300.6,0.0,40,515,0.0,60.0,30.0,1.0,1.0,1.0,1.0,300.04,0.0,75.0,100.0
0,0,56,2,10,9,9,300.85,0.0,40,463,0.0,53.0,360.0,2.0,0.0,2.0,2.0,300.6,0.0,40.0,515.0
0,3,77,1,360,9,9,300.88,0.0,40,44,0.0,56.0,10.0,9.0,0.0,2.0,9.0,300.85,0.0,40.0,463.0
0,2,87,2,30,5,5,300.67,0.0,40,1279,0.0,77.0,360.0,9.0,3.0,1.0,9.0,300.88,0.0,40.0,44.0
0,3,82,1,360,8,8,300.12,0.0,75,2998,0.0,87.0,30.0,5.0,2.0,2.0,5.0,300.67,0.0,40.0,1279.0
0,2,93,1,20,3,3,299.58,0.0,40,2780,0.0,82.0,360.0,8.0,3.0,1.0,8.0,300.12,0.0,75.0,2998.0
0,3,93,2,22,3,3,298.65,0.0,20,2450,0.0,93.0,20.0,3.0,2.0,1.0,3.0,299.58,0.0,40.0,2780.0
0,3,100,2,22,5,5,296.66,0.0,20,2147,0.0,93.0,22.0,3.0,3.0,2.0,3.0,298.65,0.0,20.0,2450.0
0,1,82,2,20,9,9,295.41,0.0,20,1816,0.0,100.0,22.0,5.0,3.0,2.0,5.0,296.66,0.0,20.0,2147.0
0,3,93,2,360,4,4,294.64,0.0,1,1783,0.0,82.0,20.0,9.0,1.0,2.0,9.0,295.41,0.0,20.0,1816.0
0,3,93,2,20,7,7,293.92,0.0,1,1969,0.0,93.0,360.0,4.0,3.0,2.0,4.0,294.64,0.0,1.0,1783.0
0,0,82,1,10,2,2,292.99,0.0,1,491,0.0,93.0,20.0,7.0,3.0,2.0,7.0,293.92,0.0,1.0,1969.0
0,3,93,5,12,3,3,292.53,0.0,1,329,0.0,82.0,10.0,2.0,0.0,1.0,2.0,292.99,0.0,1.0,491.0
0,3,93,2,30,2,2,291.87,0.0,1,337,0.0,93.0,12.0,3.0,3.0,5.0,3.0,292.53,0.0,1.0,329.0
0,3,100,1,50,5,5,291.02,0.0,1,827,0.0,93.0,30.0,2.0,3.0,2.0,2.0,291.87,0.0,1.0,337.0
0,2,82,2,20,3,3,290.84,0.0,1,2706,0.0,100.0,50.0,5.0,3.0,1.0,5.0,291.02,0.0,1.0,827.0
0,2,87,4,50,7,7,290.1,0.0,1,5010,0.0,82.0,20.0,3.0,2.0,2.0,3.0,290.84,0.0,1.0,2706.0
0,3,82,4,40,6,6,291.26,0.0,1,5779,0.0,87.0,50.0,7.0,2.0,4.0,7.0,290.1,0.0,1.0,5010.0
