date_time,is_holiday,air_pollution_index,wind_speed,visibility_in_miles,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,traffic_volume,air_pollution_index_lag,wind_speed_lag,visibility_in_miles_lag,temperature_lag,rain_p_h_lag,snow_p_h_lag,clouds_all_lag,weather_type_lag,traffice_volume_lag
2017-03-05 22:00:00,0,2,5,9,282.95,0.0,0.0,75,0,1581,0.0,4.0,6.0,283.15,0.0,0.0,90.0,0.0,2198.0
2017-03-05 23:00:00,0,3,6,6,283.08,0.0,0.0,75,0,1001,2.0,5.0,9.0,282.95,0.0,0.0,75.0,0.0,1581.0
2017-03-06 00:00:00,0,1,7,7,282.75,0.0,0.0,40,0,585,3.0,6.0,6.0,283.08,0.0,0.0,75.0,0.0,1001.0
2017-03-06 01:00:00,0,3,8,9,282.75,0.0,0.0,90,0,387,1.0,7.0,7.0,282.75,0.0,0.0,40.0,0.0,585.0
2017-03-06 02:00:00,0,0,7,7,282.95,0.0,0.0,40,0,304,3.0,8.0,9.0,282.75,0.0,0.0,90.0,0.0,387.0
2017-03-06 03:00:00,0,3,6,9,283.22,0.0,0.0,90,0,363,0.0,7.0,7.0,282.95,0.0,0.0,40.0,0.0,304.0
2017-03-06 04:00:00,0,2,5,5,283.55,0.0,0.0,75,3,865,3.0,6.0,9.0,283.22,0.0,0.0,90.0,0.0,363.0
2017-03-06 05:00:00,0,3,7,6,283.68,0.0,0.0,90,2,2744,2.0,5.0,5.0,283.55,0.0,0.0,75.0,3.0,865.0
2017-03-06 06:00:00,0,2,4,4,283.62,0.0,0.0,75,3,5673,3.0,7.0,6.0,283.68,0.0,0.0,90.0,2.0,2744.0
2017-03-06 07:00:00,0,2,9,5,283.75,0.0,0.0,90,3,6531,2.0,4.0,4.0,283.62,0.0,0.0,75.0,3.0,5673.0
2017-03-06 08:00:00,0,3,8,4,283.93,0.0,0.0,90,4,5931,2.0,9.0,5.0,283.75,0.0,0.0,90.0,3.0,6531.0
2017-03-06 09:00:00,0,0,7,2,284.08,0.0,0.0,90,3,4802,3.0,8.0,4.0,283.93,0.0,0.0,90.0,4.0,5931.0
2017-03-06 10:00:00,0,3,6,3,284.35,0.0,0.0,90,4,4296,0.0,7.0,2.0,284.08,0.0,0.0,90.0,3.0,4802.0
2017-03-06 11:00:00,0,2,3,7,284.55,0.0,0.0,90,3,4490,3.0,6.0,3.0,284.35,0.0,0.0,90.0,4.0,4296.0
2017-03-06 12:00:00,0,3,4,9,284.77,0.0,0.0,90,3,4758,2.0,3.0,7.0,284.55,0.0,0.0,90.0,3.0,4490.0
2017-03-06 13:00:00,0,3,5,7,285.4,0.0,0.0,90,0,4711,3.0,4.0,9.0,284.77,0.0,0.0,90.0,3.0,4758.0
2017-03-06 14:00:00,0,3,7,4,286.55,0.0,0.0,90,0,5014,3.0,5.0,7.0,285.4,0.0,0.0,90.0,0.0,4711.0
2017-03-06 15:00:00,0,0,6,9,288.27,0.0,0.0,40,0,5727,3.0,7.0,4.0,286.55,0.0,0.0,90.0,0.0,5014.0
2017-03-06 16:00:00,0,3,6,3,289.75,0.0,0.0,40,0,6645,0.0,6.0,9.0,288.27,0.0,0.0,40.0,0.0,5727.0
2017-03-06 17:00:00,0,3,7,6,289.78,0.0,0.0,40,7,6199,3.0,6.0,3.0,289.75,0.0,0.0,40.0,0.0,6645.0
2017-03-06 18:00:00,0,0,7,6,289.1,0.0,0.0,90,7,4261,3.0,7.0,6.0,289.78,0.0,0.0,40.0,7.0,6199.0
2017-03-06 19:00:00,0,3,7,7,287.49,0.0,0.0,90,7,2910,0.0,7.0,6.0,289.1,0.0,0.0,90.0,7.0,4261.0
2017-03-06 20:00:00,0,3,5,5,285.6,0.0,0.0,75,2,2402,3.0,7.0,7.0,287.49,0.0,0.0,90.0,7.0,2910.0
2017-03-06 21:00:00,0,2,7,6,284.29,0.0,0.0,1,1,2038,3.0,5.0,5.0,285.6,0.0,0.0,75.0,2.0,2402.0
2017-03-06 22:00:00,0,3,5,7,281.78,0.0,0.0,1,2,1514,2.0,7.0,6.0,284.29,0.0,0.0,1.0,1.0,2038.0
2017-03-06 23:00:00,0,1,6,9,279.46,0.0,0.0,75,2,977,3.0,5.0,7.0,281.78,0.0,0.0,1.0,2.0,1514.0
2017-03-07 00:00:00,0,2,1,1,277.78,0.0,0.0,90,0,517,1.0,6.0,9.0,279.46,0.0,0.0,75.0,2.0,977.0
2017-03-07 01:00:00,0,2,2,1,276.15,0.0,0.0,90,0,327,2.0,1.0,1.0,277.78,0.0,0.0,90.0,0.0,517.0
2017-03-07 02:00:00,0,1,1,2,274.65,0.0,0.0,90,8,237,2.0,2.0,1.0,276.15,0.0,0.0,90.0,0.0,327.0
2017-03-07 03:00:00,0,1,1,6,273.15,0.0,0.0,90,8,325,1.0,1.0,2.0,274.65,0.0,0.0,90.0,8.0,237.0
2017-03-07 04:00:00,0,1,3,3,271.53,0.0,0.0,90,8,785,1.0,1.0,6.0,273.15,0.0,0.0,90.0,8.0,325.0
2017-03-07 05:00:00,0,1,3,7,271.08,0.0,0.0,90,8,2746,1.0,3.0,3.0,271.53,0.0,0.0,90.0,8.0,785.0
2017-03-07 06:00:00,0,2,3,8,271.62,0.0,0.0,90,8,5966,1.0,3.0,7.0,271.08,0.0,0.0,90.0,8.0,2746.0
2017-03-07 07:00:00,0,3,1,5,271.65,0.0,0.0,75,0,6461,2.0,3.0,8.0,271.62,0.0,0.0,90.0,8.0,5966.0
2017-03-07 08:00:00,0,3,2,6,271.82,0.0,0.0,1,1,6441,3.0,1.0,5.0,271.65,0.0,0.0,75.0,0.0,6461.0
2017-03-07 09:00:00,0,1,1,4,273.22,0.0,0.0,5,1,5109,3.0,2.0,6.0,271.82,0.0,0.0,1.0,1.0,6441.0
2017-03-07 10:00:00,0,3,2,5,274.48,0.0,0.0,1,1,4544,1.0,1.0,4.0,273.22,0.0,0.0,5.0,1.0,5109.0
2017-03-07 11:00:00,0,2,1,7,276.35,0.0,0.0,5,1,4655,3.0,2.0,5.0,274.48,0.0,0.0,1.0,1.0,4544.0
2017-03-07 12:00:00,0,3,2,3,279.41,0.0,0.0,1,1,4961,2.0,1.0,7.0,276.35,0.0,0.0,5.0,1.0,4655.0
2017-03-07 13:00:00,0,1,2,6,280.08,0.0,0.0,75,0,4801,3.0,2.0,3.0,279.41,0.0,0.0,1.0,1.0,4961.0
2017-03-07 14:00:00,0,2,0,7,280.62,0.0,0.0,90,0,5215,1.0,2.0,6.0,280.08,0.0,0.0,75.0,0.0,4801.0
2017-03-07 15:00:00,0,3,0,8,280.89,0.0,0.0,40,0,5709,2.0,0.0,7.0,280.62,0.0,0.0,90.0,0.0,5215.0
2017-03-07 16:00:00,0,1,1,6,280.68,0.0,0.0,1,2,6722,3.0,0.0,8.0,280.89,0.0,0.0,40.0,0.0,5709.0
2017-03-07 17:00:00,0,0,3,7,280.82,0.0,0.0,75,2,6017,1.0,1.0,6.0,280.68,0.0,0.0,1.0,2.0,6722.0
2017-03-07 18:00:00,0,1,5,5,280.29,0.0,0.0,1,1,4775,0.0,3.0,7.0,280.82,0.0,0.0,75.0,2.0,6017.0
2017-03-07 19:00:00,0,2,2,9,278.96,0.0,0.0,40,0,3425,1.0,5.0,5.0,280.29,0.0,0.0,1.0,1.0,4775.0
2017-03-07 20:00:00,0,3,3,2,278.09,0.0,0.0,40,0,2815,2.0,2.0,9.0,278.96,0.0,0.0,40.0,0.0,3425.0
2017-03-07 21:00:00,0,2,4,6,277.29,0.0,0.0,1,1,3727,3.0,3.0,2.0,278.09,0.0,0.0,40.0,0.0,2815.0
2017-03-07 22:00:00,0,2,4,3,276.22,0.0,0.0,1,1,2816,2.0,4.0,6.0,277.29,0.0,0.0,1.0,1.0,3727.0
2017-03-07 23:00:00,0,3,4,8,275.62,0.0,0.0,75,0,1115,2.0,4.0,3.0,276.22,0.0,0.0,1.0,1.0,2816.0
2017-03-08 00:00:00,0,3,3,1,274.76,0.0,0.0,90,8,607,3.0,4.0,8.0,275.62,0.0,0.0,75.0,0.0,1115.0
2017-03-08 01:00:00,0,2,3,6,273.69,0.0,0.0,90,8,388,3.0,3.0,1.0,274.76,0.0,0.0,90.0,8.0,607.0
2017-03-08 02:00:00,0,3,3,6,272.41,0.0,0.0,90,8,303,2.0,3.0,6.0,273.69,0.0,0.0,90.0,8.0,388.0
2017-03-08 03:00:00,0,3,3,1,271.56,0.0,0.0,90,8,313,3.0,3.0,6.0,272.41,0.0,0.0,90.0,8.0,303.0
2017-03-08 04:00:00,0,1,4,6,270.69,0.0,0.0,90,8,818,3.0,3.0,1.0,271.56,0.0,0.0,90.0,8.0,313.0
2017-03-08 05:00:00,0,3,4,1,270.22,0.0,0.0,40,8,2692,1.0,4.0,6.0,270.69,0.0,0.0,90.0,8.0,818.0
2017-03-08 06:00:00,0,2,3,1,269.95,0.0,0.0,40,8,5898,3.0,4.0,1.0,270.22,0.0,0.0,40.0,8.0,2692.0
2017-03-08 07:00:00,0,0,5,6,269.16,0.0,0.0,40,8,6832,2.0,3.0,1.0,269.95,0.0,0.0,40.0,8.0,5898.0
2017-03-08 08:00:00,0,3,4,5,268.31,0.0,0.0,40,8,6134,0.0,5.0,6.0,269.16,0.0,0.0,40.0,8.0,6832.0
2017-03-08 09:00:00,0,2,6,8,268.23,0.0,0.0,40,8,5194,3.0,4.0,5.0,268.31,0.0,0.0,40.0,8.0,6134.0
2017-03-08 10:00:00,0,2,5,8,268.35,0.0,0.0,75,8,4454,2.0,6.0,8.0,268.23,0.0,0.0,40.0,8.0,5194.0
2017-03-08 11:00:00,0,0,6,3,269.73,0.0,0.0,20,0,4749,2.0,5.0,8.0,268.35,0.0,0.0,75.0,8.0,4454.0
2017-03-08 12:00:00,0,0,8,3,270.31,0.0,0.0,40,0,5070,0.0,6.0,3.0,269.73,0.0,0.0,20.0,0.0,4749.0
2017-03-08 13:00:00,0,0,11,3,272.22,0.0,0.0,1,1,5313,0.0,8.0,3.0,270.31,0.0,0.0,40.0,0.0,5070.0
2017-03-08 14:00:00,0,3,10,1,273.02,0.0,0.0,1,1,5642,0.0,11.0,3.0,272.22,0.0,0.0,1.0,1.0,5313.0
2017-03-08 15:00:00,0,2,8,2,273.15,0.0,0.0,1,1,5956,3.0,10.0,1.0,273.02,0.0,0.0,1.0,1.0,5642.0
2017-03-08 16:00:00,0,3,6,2,273.09,0.0,0.0,40,0,7107,2.0,8.0,2.0,273.15,0.0,0.0,1.0,1.0,5956.0
2017-03-08 17:00:00,0,3,4,9,273.09,0.0,0.0,20,0,6837,3.0,6.0,2.0,273.09,0.0,0.0,40.0,0.0,7107.0
2017-03-08 18:00:00,0,0,5,5,272.29,0.0,0.0,5,1,4829,3.0,4.0,9.0,273.09,0.0,0.0,20.0,0.0,6837.0
2017-03-08 19:00:00,0,3,3,6,271.15,0.0,0.0,5,1,3529,0.0,5.0,5.0,272.29,0.0,0.0,5.0,1.0,4829.0
2017-03-08 20:00:00,0,2,4,3,271.07,0.0,0.0,20,0,3053,3.0,3.0,6.0,271.15,0.0,0.0,5.0,1.0,3529.0
2017-03-08 21:00:00,0,1,6,6,270.99,0.0,0.0,75,0,2544,2.0,4.0,3.0,271.07,0.0,0.0,20.0,0.0,3053.0
2017-03-08 22:00:00,0,3,8,6,270.88,0.0,0.0,40,0,1849,1.0,6.0,6.0,270.99,0.0,0.0,75.0,0.0,2544.0
2017-03-08 23:00:00,0,3,4,5,270.95,0.0,0.0,75,0,1455,3.0,8.0,6.0,270.88,0.0,0.0,40.0,0.0,1849.0
2017-03-09 00:00:00,0,2,5,5,271.0,0.0,0.0,90,0,569,3.0,4.0,5.0,270.95,0.0,0.0,75.0,0.0,1455.0
2017-03-09 01:00:00,0,3,5,3,270.66,0.0,0.0,90,0,364,2.0,5.0,5.0,271.0,0.0,0.0,90.0,0.0,569.0
2017-03-09 02:00:00,0,2,4,2,270.34,0.0,0.0,40,0,271,3.0,5.0,3.0,270.66,0.0,0.0,90.0,0.0,364.0
2017-03-09 03:00:00,0,2,5,4,270.0,0.0,0.0,1,1,322,2.0,4.0,2.0,270.34,0.0,0.0,40.0,0.0,271.0
2017-03-09 04:00:00,0,2,6,6,269.35,0.0,0.0,1,1,830,2.0,5.0,4.0,270.0,0.0,0.0,1.0,1.0,322.0
2017-03-09 05:00:00,0,3,4,9,269.19,0.0,0.0,1,1,3166,2.0,6.0,6.0,269.35,0.0,0.0,1.0,1.0,830.0
2017-03-09 06:00:00,0,2,3,5,268.46,0.0,0.0,90,0,6236,3.0,4.0,9.0,269.19,0.0,0.0,1.0,1.0,3166.0
2017-03-09 07:00:00,0,1,6,1,268.0,0.0,0.0,90,0,6928,2.0,3.0,5.0,268.46,0.0,0.0,90.0,0.0,6236.0
2017-03-09 08:00:00,0,0,6,4,268.14,0.0,0.0,90,0,6327,1.0,6.0,1.0,268.0,0.0,0.0,90.0,0.0,6928.0
2017-03-09 09:00:00,0,2,3,9,268.71,0.0,0.0,90,0,5226,0.0,6.0,4.0,268.14,0.0,0.0,90.0,0.0,6327.0
2017-03-09 10:00:00,0,2,4,9,269.15,0.0,0.0,1,1,4594,2.0,3.0,9.0,268.71,0.0,0.0,90.0,0.0,5226.0
2017-03-09 11:00:00,0,1,3,8,270.08,0.0,0.0,1,1,5068,2.0,4.0,9.0,269.15,0.0,0.0,1.0,1.0,4594.0
2017-03-09 12:00:00,0,2,5,6,271.02,0.0,0.0,40,0,5254,1.0,3.0,8.0,270.08,0.0,0.0,1.0,1.0,5068.0
2017-03-09 13:00:00,0,2,5,2,270.82,0.0,0.0,1,1,5278,2.0,5.0,6.0,271.02,0.0,0.0,40.0,0.0,5254.0
2017-03-09 14:00:00,0,1,6,2,271.01,0.0,0.0,90,0,5599,2.0,5.0,2.0,270.82,0.0,0.0,1.0,1.0,5278.0
2017-03-09 15:00:00,0,3,5,3,270.78,0.0,0.0,90,0,5929,1.0,6.0,2.0,271.01,0.0,0.0,90.0,0.0,5599.0
2017-03-09 16:00:00,0,3,5,5,270.75,0.0,0.0,90,0,7280,3.0,5.0,3.0,270.78,0.0,0.0,90.0,0.0,5929.0
2017-03-09 17:00:00,0,2,6,7,270.62,0.0,0.0,90,0,6453,3.0,5.0,5.0,270.75,0.0,0.0,90.0,0.0,7280.0
2017-03-09 18:00:00,0,2,5,5,270.23,0.0,0.0,40,0,4672,2.0,6.0,7.0,270.62,0.0,0.0,90.0,0.0,6453.0
2017-03-09 19:00:00,0,3,5,6,269.16,0.0,0.0,40,0,3494,2.0,5.0,5.0,270.23,0.0,0.0,40.0,0.0,4672.0
2017-03-09 20:00:00,0,2,7,1,268.22,0.0,0.0,1,1,3628,3.0,5.0,6.0,269.16,0.0,0.0,40.0,0.0,3494.0
2017-03-09 21:00:00,0,2,6,8,267.56,0.0,0.0,5,1,3124,2.0,7.0,1.0,268.22,0.0,0.0,1.0,1.0,3628.0
2017-03-09 22:00:00,0,2,5,5,266.82,0.0,0.0,1,1,2820,2.0,6.0,8.0,267.56,0.0,0.0,5.0,1.0,3124.0
2017-03-09 23:00:00,0,3,6,6,266.03,0.0,0.0,1,1,2218,2.0,5.0,5.0,266.82,0.0,0.0,1.0,1.0,2820.0
2017-03-10 00:00:00,0,2,4,9,264.22,0.0,0.0,1,1,717,3.0,6.0,6.0,266.03,0.0,0.0,1.0,1.0,2218.0
2017-03-10 01:00:00,0,0,5,5,263.53,0.0,0.0,1,1,422,2.0,4.0,9.0,264.22,0.0,0.0,1.0,1.0,717.0
2017-03-10 02:00:00,0,2,3,3,262.22,0.0,0.0,1,1,356,0.0,5.0,5.0,263.53,0.0,0.0,1.0,1.0,422.0
2017-03-10 03:00:00,0,2,4,3,260.22,0.0,0.0,1,1,345,2.0,3.0,3.0,262.22,0.0,0.0,1.0,1.0,356.0
2017-03-10 04:00:00,0,2,3,8,260.02,0.0,0.0,1,1,832,2.0,4.0,3.0,260.22,0.0,0.0,1.0,1.0,345.0
2017-03-10 05:00:00,0,3,3,5,258.76,0.0,0.0,1,1,2505,2.0,3.0,8.0,260.02,0.0,0.0,1.0,1.0,832.0
2017-03-10 06:00:00,0,1,3,1,257.88,0.0,0.0,1,1,5503,3.0,3.0,5.0,258.76,0.0,0.0,1.0,1.0,2505.0
2017-03-10 07:00:00,0,1,2,6,257.51,0.0,0.0,1,1,6536,1.0,3.0,1.0,257.88,0.0,0.0,1.0,1.0,5503.0
2017-03-10 08:00:00,0,3,2,9,258.22,0.0,0.0,1,1,5831,1.0,2.0,6.0,257.51,0.0,0.0,1.0,1.0,6536.0
2017-03-10 09:00:00,0,2,3,5,259.35,0.0,0.0,1,1,5267,3.0,2.0,9.0,258.22,0.0,0.0,1.0,1.0,5831.0
2017-03-10 10:00:00,0,3,3,9,260.08,0.0,0.0,1,1,4785,2.0,3.0,5.0,259.35,0.0,0.0,1.0,1.0,5267.0
2017-03-10 11:00:00,0,3,4,7,260.68,0.0,0.0,1,1,5292,3.0,3.0,9.0,260.08,0.0,0.0,1.0,1.0,4785.0
2017-03-10 12:00:00,0,3,3,6,262.65,0.0,0.0,1,1,5614,3.0,4.0,7.0,260.68,0.0,0.0,1.0,1.0,5292.0
2017-03-10 13:00:00,0,3,3,8,263.59,0.0,0.0,1,1,5763,3.0,3.0,6.0,262.65,0.0,0.0,1.0,1.0,5614.0
2017-03-10 14:00:00,0,2,2,9,264.55,0.0,0.0,1,1,5881,3.0,3.0,8.0,263.59,0.0,0.0,1.0,1.0,5763.0
2017-03-10 15:00:00,0,1,3,3,264.65,0.0,0.0,1,1,6103,2.0,2.0,9.0,264.55,0.0,0.0,1.0,1.0,5881.0
2017-03-10 16:00:00,0,1,3,7,265.02,0.0,0.0,1,1,6986,1.0,3.0,3.0,264.65,0.0,0.0,1.0,1.0,6103.0
2017-03-10 17:00:00,0,1,3,2,264.72,0.0,0.0,1,1,6514,1.0,3.0,7.0,265.02,0.0,0.0,1.0,1.0,6986.0
2017-03-10 18:00:00,0,2,2,3,264.22,0.0,0.0,75,0,5445,1.0,3.0,2.0,264.72,0.0,0.0,1.0,1.0,6514.0
2017-03-10 19:00:00,0,0,2,2,263.9,0.0,0.0,40,0,3799,2.0,2.0,3.0,264.22,0.0,0.0,75.0,0.0,5445.0
2017-03-10 20:00:00,0,1,2,5,263.28,0.0,0.0,5,1,3195,0.0,2.0,2.0,263.9,0.0,0.0,40.0,0.0,3799.0
2017-03-10 21:00:00,0,1,2,9,263.22,0.0,0.0,1,1,2929,1.0,2.0,5.0,263.28,0.0,0.0,5.0,1.0,3195.0
2017-03-10 22:00:00,0,3,1,3,262.75,0.0,0.0,1,1,2680,1.0,2.0,9.0,263.22,0.0,0.0,1.0,1.0,2929.0
2017-03-10 23:00:00,0,3,1,1,262.35,0.0,0.0,1,1,3025,3.0,1.0,3.0,262.75,0.0,0.0,1.0,1.0,2680.0
2017-03-11 00:00:00,0,0,1,3,261.35,0.0,0.0,1,1,1459,3.0,1.0,1.0,262.35,0.0,0.0,1.0,1.0,3025.0
2017-03-11 01:00:00,0,0,2,4,261.22,0.0,0.0,1,1,1107,0.0,1.0,3.0,261.35,0.0,0.0,1.0,1.0,1459.0
2017-03-11 02:00:00,0,0,2,6,261.28,0.0,0.0,1,1,571,0.0,2.0,4.0,261.22,0.0,0.0,1.0,1.0,1107.0
2017-03-11 03:00:00,0,2,3,9,260.55,0.0,0.0,1,1,436,0.0,2.0,6.0,261.28,0.0,0.0,1.0,1.0,571.0
2017-03-11 04:00:00,0,0,1,9,260.49,0.0,0.0,1,1,430,2.0,3.0,9.0,260.55,0.0,0.0,1.0,1.0,436.0
2017-03-11 05:00:00,0,3,1,9,260.01,0.0,0.0,1,1,612,0.0,1.0,9.0,260.49,0.0,0.0,1.0,1.0,430.0
2017-03-11 06:00:00,0,3,3,7,260.01,0.0,0.0,75,0,1143,3.0,1.0,9.0,260.01,0.0,0.0,1.0,1.0,612.0
2017-03-11 07:00:00,0,3,2,6,259.82,0.0,0.0,90,0,1547,3.0,3.0,7.0,260.01,0.0,0.0,75.0,0.0,1143.0
2017-03-11 08:00:00,0,0,3,4,260.08,0.0,0.0,90,0,3346,3.0,2.0,6.0,259.82,0.0,0.0,90.0,0.0,1547.0
2017-03-11 09:00:00,0,2,2,7,260.88,0.0,0.0,40,0,4256,0.0,3.0,4.0,260.08,0.0,0.0,90.0,0.0,3346.0
2017-03-11 10:00:00,0,1,3,9,262.01,0.0,0.0,75,0,4763,2.0,2.0,7.0,260.88,0.0,0.0,40.0,0.0,4256.0
2017-03-11 11:00:00,0,1,4,5,263.35,0.0,0.0,90,0,5192,1.0,3.0,9.0,262.01,0.0,0.0,75.0,0.0,4763.0
2017-03-11 12:00:00,0,0,4,7,264.53,0.0,0.0,75,0,5096,1.0,4.0,5.0,263.35,0.0,0.0,90.0,0.0,5192.0
2017-03-11 13:00:00,0,3,8,3,265.55,0.0,0.0,40,0,4960,0.0,4.0,7.0,264.53,0.0,0.0,75.0,0.0,5096.0
2017-03-11 14:00:00,0,2,6,2,266.35,0.0,0.0,75,0,5225,3.0,8.0,3.0,265.55,0.0,0.0,40.0,0.0,4960.0
2017-03-11 15:00:00,0,3,8,5,267.03,0.0,0.0,90,0,5611,2.0,6.0,2.0,266.35,0.0,0.0,75.0,0.0,5225.0
2017-03-11 16:00:00,0,3,6,9,266.88,0.0,0.0,40,0,5436,3.0,8.0,5.0,267.03,0.0,0.0,90.0,0.0,5611.0
2017-03-11 17:00:00,0,3,7,9,267.09,0.0,0.0,40,0,5031,3.0,6.0,9.0,266.88,0.0,0.0,40.0,0.0,5436.0
2017-03-11 18:00:00,0,2,7,1,266.21,0.0,0.0,90,0,4843,3.0,7.0,9.0,267.09,0.0,0.0,40.0,0.0,5031.0
2017-03-11 19:00:00,0,2,7,9,265.68,0.0,0.0,90,0,4043,2.0,7.0,1.0,266.21,0.0,0.0,90.0,0.0,4843.0
2017-03-11 20:00:00,0,2,7,8,265.48,0.0,0.0,90,0,3443,2.0,7.0,9.0,265.68,0.0,0.0,90.0,0.0,4043.0
2017-03-11 21:00:00,0,1,7,8,263.9,0.0,0.0,1,1,4083,2.0,7.0,8.0,265.48,0.0,0.0,90.0,0.0,3443.0
2017-03-11 22:00:00,0,2,6,8,263.78,0.0,0.0,1,1,3774,1.0,7.0,8.0,263.9,0.0,0.0,1.0,1.0,4083.0
2017-03-11 23:00:00,0,1,4,4,263.03,0.0,0.0,1,1,2645,2.0,6.0,8.0,263.78,0.0,0.0,1.0,1.0,3774.0
2017-03-12 00:00:00,0,2,4,1,262.34,0.0,0.0,1,1,1825,1.0,4.0,4.0,263.03,0.0,0.0,1.0,1.0,2645.0
2017-03-12 01:00:00,0,1,5,9,262.09,0.0,0.0,1,1,1107,2.0,4.0,1.0,262.34,0.0,0.0,1.0,1.0,1825.0
2017-03-12 03:00:00,0,3,3,3,261.27,0.0,0.0,1,1,436,1.0,5.0,9.0,262.09,0.0,0.0,1.0,1.0,1107.0
2017-03-12 04:00:00,0,1,5,5,261.28,0.0,0.0,1,1,430,3.0,3.0,3.0,261.27,0.0,0.0,1.0,1.0,436.0
2017-03-12 05:00:00,0,2,4,2,261.4,0.0,0.0,1,1,487,1.0,5.0,5.0,261.28,0.0,0.0,1.0,1.0,430.0
2017-03-12 06:00:00,0,2,3,2,261.77,0.0,0.0,40,0,777,2.0,4.0,2.0,261.4,0.0,0.0,1.0,1.0,487.0
2017-03-12 07:00:00,0,0,3,5,261.71,0.0,0.0,1,1,998,2.0,3.0,2.0,261.77,0.0,0.0,40.0,0.0,777.0
2017-03-12 08:00:00,0,0,2,8,262.15,0.0,0.0,40,0,1758,0.0,3.0,5.0,261.71,0.0,0.0,1.0,1.0,998.0
2017-03-12 09:00:00,0,3,2,8,263.65,0.0,0.0,1,1,2613,0.0,2.0,8.0,262.15,0.0,0.0,40.0,0.0,1758.0
2017-03-12 10:00:00,0,3,6,6,265.0,0.0,0.0,40,0,3406,3.0,2.0,8.0,263.65,0.0,0.0,1.0,1.0,2613.0
2017-03-12 11:00:00,0,2,4,8,266.08,0.0,0.0,90,0,3935,3.0,6.0,6.0,265.0,0.0,0.0,40.0,0.0,3406.0
2017-03-12 12:00:00,0,1,4,5,267.08,0.0,0.0,90,0,4465,2.0,4.0,8.0,266.08,0.0,0.0,90.0,0.0,3935.0
2017-03-12 13:00:00,0,2,4,2,267.15,0.0,0.0,90,8,4610,1.0,4.0,5.0,267.08,0.0,0.0,90.0,0.0,4465.0
2017-03-12 14:00:00,0,3,2,3,267.22,0.0,0.0,90,8,5027,2.0,4.0,2.0,267.15,0.0,0.0,90.0,8.0,4610.0
2017-03-12 15:00:00,0,2,4,2,266.65,0.0,0.0,90,8,4431,3.0,2.0,3.0,267.22,0.0,0.0,90.0,8.0,5027.0
2017-03-12 16:00:00,0,0,6,4,266.4,0.0,0.0,90,8,3302,2.0,4.0,2.0,266.65,0.0,0.0,90.0,8.0,4431.0
2017-03-12 17:00:00,0,3,10,1,266.28,0.0,0.0,90,8,2706,0.0,6.0,4.0,266.4,0.0,0.0,90.0,8.0,3302.0
2017-03-12 18:00:00,0,2,8,3,266.09,0.0,0.0,90,8,2823,3.0,10.0,1.0,266.28,0.0,0.0,90.0,8.0,2706.0
2017-03-12 19:00:00,0,1,9,2,265.75,0.0,0.0,90,8,2335,2.0,8.0,3.0,266.09,0.0,0.0,90.0,8.0,2823.0
2017-03-12 20:00:00,0,0,9,9,265.75,0.0,0.0,90,8,1817,1.0,9.0,2.0,265.75,0.0,0.0,90.0,8.0,2335.0
2017-03-12 21:00:00,0,2,8,1,265.68,0.0,0.0,90,8,1738,0.0,9.0,9.0,265.75,0.0,0.0,90.0,8.0,1817.0
2017-03-12 22:00:00,0,3,6,5,265.62,0.0,0.0,90,8,1935,2.0,8.0,1.0,265.68,0.0,0.0,90.0,8.0,1738.0
2017-03-12 23:00:00,0,1,6,1,265.28,0.0,0.0,90,8,2334,3.0,6.0,5.0,265.62,0.0,0.0,90.0,8.0,1935.0
2017-03-13 00:00:00,0,2,7,4,265.4,0.0,0.0,90,8,658,1.0,6.0,1.0,265.28,0.0,0.0,90.0,8.0,2334.0
2017-03-13 01:00:00,0,3,8,5,265.34,0.0,0.0,90,8,385,2.0,7.0,4.0,265.4,0.0,0.0,90.0,8.0,658.0
2017-03-13 02:00:00,0,3,7,2,265.42,0.0,0.0,90,8,282,3.0,8.0,5.0,265.34,0.0,0.0,90.0,8.0,385.0
2017-03-13 03:00:00,0,3,6,9,265.22,0.0,0.0,90,8,349,3.0,7.0,2.0,265.42,0.0,0.0,90.0,8.0,282.0
2017-03-13 04:00:00,0,3,6,7,264.65,0.0,0.0,90,8,800,3.0,6.0,9.0,265.22,0.0,0.0,90.0,8.0,349.0
2017-03-13 05:00:00,0,2,7,5,264.72,0.0,0.0,90,8,2552,3.0,6.0,7.0,264.65,0.0,0.0,90.0,8.0,800.0
2017-03-13 06:00:00,0,2,8,1,263.9,0.0,0.0,1,8,4930,2.0,7.0,5.0,264.72,0.0,0.0,90.0,8.0,2552.0
2017-03-13 07:00:00,0,3,9,6,263.28,0.0,0.0,1,8,5439,2.0,8.0,1.0,263.9,0.0,0.0,1.0,8.0,4930.0
2017-03-13 08:00:00,0,2,6,6,262.68,0.0,0.0,1,1,4699,3.0,9.0,6.0,263.28,0.0,0.0,1.0,8.0,5439.0
2017-03-13 10:00:00,0,2,4,7,265.35,0.0,0.0,1,8,3911,2.0,6.0,6.0,262.68,0.0,0.0,1.0,1.0,4699.0
2017-03-13 11:00:00,0,3,5,1,266.15,0.0,0.0,75,0,3967,2.0,4.0,7.0,265.35,0.0,0.0,1.0,8.0,3911.0
